Matrix ID,Matrix Tag Comment,Matrix Type,Diff. Matrix Info.,Branch/Terr.,Home Branch,Bill To ID,Customer ID,Customer Name,Price Class,Outside Salesperson,Price Line,SellGroupAll,SellGroupMscAll,SellGroupMregAll,PROD_NBR,Product Description,Price Date Ovrd.,LIST,UMSP,CMP,STD-COST,REP-COST,AVG-COST,LASTCOST,Lnd Cost,Avg Lnd,Price Basis#,Price Formula,Qty Break Basis,Qty Break Formula,Qty Brk. Form Constant,Qty Break Points,Qty Break UOM,Qty Brk. Form Multplier,Split Qty,Cost Basis#,Cost Formula,Effective Date,Expire Date,Enable Rnding Rules
1002~160~94530~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIVTECH,DIVTECH,DIVTECH,FQ8,94530,DIVERS 1/2X6 10 WHIP (BAGGED) THNN,,29.410,0,22.726,11.763,11.420,11.420,11.420,11.420,11.420,1,$16.800,1,$16.800,16.80000,,,0,N,,,04/11/2022,05/06/2022,N
1023~160~48424~19694.2,,N,,1023,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,PVCPIPE,PVCPIPE,PVCPIPE SPECIAL,PP1,48424,CHARP 3/4X20 PR-200 PIPE-BE (PVC,,1.339,0,0.956,0.670,0.650,0.650,0.650,0.650,0.650,28,GP39.34,28,GP39.34,0,,,164853281,N,,,12/01/2021,06/30/2022,N
1100~160~83207~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA4,83207,ESSICK ULTRACOOL RESIDENTIAL 120,,1710.006,0,1395.360,684.002,664.080,664.080,664.080,664.080,664.080,28,GP7.5,28,GP7.5,0,,,108108108,N,,,12/01/2021,06/30/2022,N
1002~160~108095~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GLOBAL,GLOBAL,GLOBAL CAPACITOR,GA6,108095,GLBSRC 50/5 MFD 370/440V RND RUN,,48.513,0,45.716,19.405,18.840,18.840,18.840,18.840,18.840,1,$22.830,1,$22.830,22.83000,,,0,N,,,04/11/2022,05/06/2022,N
1029~160~641781~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,641781,MILWTL 2-3/8 PIPE CUTTER 48-22-4215,,157.700,89.990,104.970,70.545,68.490,68.490,68.490,68.490,68.490,5,*1.3333,5,*1.3333,0,,,133330000,N,,,04/01/2022,06/30/2022,N
1039~160~54048~19808,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,CODY,CODY,MSC DUCT PIPE,DP,54048,CODY 12X5 RND SGL WALL DUCT PIPE,,9.373,0,7.235,3.749,3.640,3.640,3.640,3.640,3.640,28,D0.699965,28,D0.699965,0,,,142864286,N,,,03/25/2022,06/30/2022,N
1029~160~196803~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MTA,196803,MILWTL 12 V-JAW PLIERS 48-22-6212,,35.200,33.200,24.900,17.201,16.700,16.700,16.700,16.700,16.700,5,*1.4286,5,*1.4286,0,,,142860000,N,,,04/01/2022,06/30/2022,N
1002~160~1059805~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GLOBAL,GLOBAL,GLOBAL,GLOBAL,1059805,GLBSRC AMRAD MULTI 67.5 AND UP,,136.218,0,164.414,54.487,52.900,52.900,52.900,52.900,52.900,1,$64.100,1,$64.100,64.10000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~662425~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,662425,REHAU 1/2X1/2 CM OR 3/8 CF EVERLOC,,13.290,0,15.196,5.887,5.715,5.715,5.715,5.715,5.715,28,GP13.2,28,GP13.2,0,,,115207373,N,,,12/01/2021,06/30/2022,N
1040~160~743755~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,DIALMFG,743755,DIAL 67 V-BELT (4L670) 6567,,6.801,0,7.510,2.719,2.640,2.640,2.640,2.640,2.640,28,D0.60692,28,D0.60692,0,,,164766361,N,,,03/22/2022,06/30/2022,N
1002~160~103974~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIVTECH,DIVTECH,DIVTECH,GA2,103974,DIVERS PRO-BROWN FOAMING COIL,,39.170,0,27.522,15.666,15.210,15.210,15.210,15.210,15.210,1,$21.000,1,$21.000,21.00000,,,0,N,,,04/11/2022,05/06/2022,N
1029~160~210985~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,VERTEX,VERTEX,VERTEX,WF,210985,VERTEX MH4205 75 GPD ENCAPULATED,,72.100,0,79.890,41.715,40.500,40.500,40.500,40.500,40.500,28,GP30.000168,28,GP30.000168,0,,,142857486,N,,,04/01/2022,06/30/2022,N
1039~160~1188427~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURODYNE,DURODYNE,DURODYNE,DURODYNE,1188427,DURDYN SPRAY SOLVENT BASED INSUL,,57.606,0,62.010,28.962,28.118,28.118,28.118,28.118,28.118,28,GP25.51,28,GP25.51,0,,,134246208,N,,,04/01/2022,06/30/2022,N
1039~160~64656~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AQUATIC,AQUATIC,AQUATIC,LB,64656,AQTC 60X30X72 3-PC GEL T&S CNTR DRN,,1197.000,0,700.656,614.972,597.060,597.060,597.060,597.060,597.060,28,D0.872301,28,D0.872301,0,,,114639327,N,,,03/22/2022,06/30/2022,N
1008~160~16231~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,16231,AOSMTH FINAL BRNR ASSY LPG #51,,175.000,0,199.971,90.125,87.500,87.500,87.500,87.500,87.500,28,GP24.03,28,GP24.03,0,,,131630907,N,,,12/01/2021,06/30/2022,N
1039~160~91505~19633.2,,O,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,SLOV,SLOV,SLOAN WLP,SO,91505,SLOAN REGAL 180 XL 3082453,,225.550,0,167.340,110.350,107.136,107.136,107.136,107.136,107.136,,,,,,,,,N,5,$69.588,10/01/2021,12/31/2022,N
1040~160~68903~19815,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,MA6,68903,DIAL 53 V-BELT (4L530) 6553,,5.799,0,6.410,2.318,2.250,2.250,2.250,2.250,2.250,28,GP44.28,28,GP44.28,0,,,179468772,N,,,04/01/2022,06/30/2022,N
1029~160~1267148~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GEMLINE,GEMLINE,GEMLINE,GEMLINE,1267148,GEMLINE KN95 SAFETY MASK GL10005,,6.100,0,8.033,3.142,3.050,3.050,3.050,3.050,3.050,28,GP65.78,28,GP65.78,0,,,292226768,N,,,04/01/2022,06/30/2022,N
1100~160~168311~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,EZFILTER,EZFILTER,MCDANMTL,DRG,168311,EZFILT 16X25 1 FLTR BASE EZ-1625CA,,28.250,0,46.860,29.098,28.250,28.250,28.250,28.250,28.250,28,GP30.91,28,GP30.91,0,,,144738747,N,,,12/01/2021,06/30/2022,N
1029~160~56053~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MTA,56053,MILWTL PEX & TUBING CUTTER BLADE,,13.500,10.900,8.720,5.974,5.800,5.800,5.800,5.800,5.800,5,*2,5,*2,0,,,200000000,N,,,04/01/2022,06/30/2022,N
1039~160~4224~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AORESID,AORESID,AORESID ELEC,AOR,4224,AOSMTH RES ELEC 1-1.65KW 120V 6G,,547.960,0,403.000,266.000,266.000,266.000,266.000,266.000,266.000,4,$318.0000,4,$318.0000,318.00000,,,0,N,,,04/01/2022,06/30/2022,N
1008~160~15746~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,15746,AOSMTH TSTAT DIGITAL BTN 100109945,,296.000,0,338.803,152.440,148.000,148.000,148.000,148.000,148.000,28,GP25.98,28,GP25.98,0,,,135098622,N,,,12/01/2021,06/30/2022,N
1008~160~1315541~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,NONSTOCK,NONSTOCK,NONSTOCK,1315541,MILWTL MULTI-FUNCTNL NECK GAITER,,17.000,0,14.970,8.013,7.780,7.780,7.780,7.780,7.780,8,+100.00000,8,+100.00000,0,,,200000000,N,,,12/01/2021,06/30/2022,N
1002~160~108075~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GLOBAL,GLOBAL,GLOBAL CAPACITOR,GA6,108075,GLBSRC 35/5 MFD 370/440V RND RUN,,34.840,0,34.435,13.936,13.530,13.530,13.530,13.530,13.530,1,$16.400,1,$16.400,16.40000,,,0,N,,,04/11/2022,05/06/2022,N
1029~160~750284~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,750284,MILWTL 6PC SCRWDRVR SET 48-22-2706,,38.300,34.200,18.800,14.420,14.000,14.000,14.000,14.000,14.000,5,*1.6666,5,*1.6666,0,,,166660000,N,,,04/01/2022,06/30/2022,N
1040~160~750470~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,DIALMFG,750470,DIAL 36X240 DURA-COOL PAD ROLL 3080,,110.898,0,127.540,44.362,43.070,43.070,43.070,43.070,43.070,28,D0.591493,28,D0.591493,0,,,169063708,N,,,03/22/2022,06/30/2022,N
1002~160~581121~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581121,REHAU 1-1/4X1 EVERLOC POLY CPL,,7.860,0,9.353,3.481,3.380,3.380,3.380,3.380,3.380,28,GP28.08,28,GP28.08,0,,,139043382,N,,,12/01/2021,06/30/2022,N
1100~160~1377052~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,NONSTOCK,NONSTOCK,NONSTOCK,NONSTOCK,1377052,** 16X25 FURNACE PLENUM W/,,0,0,0,0,75.000,75.000,75.000,75.000,75.000,8,+60.00000,8,+60.00000,0,,,160000000,N,,,12/01/2021,06/30/2022,N
1029~160~30711~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,VERTEX,VERTEX,VERTEX,WF,30711,VERTEX CARBON BLOCK FLTR CARTRIDGE,,2.490,0,4.620,2.565,2.490,2.490,2.490,2.490,2.490,28,GP29.994541,28,GP29.994541,0,,,142846003,N,,,04/01/2022,06/30/2022,N
1039~160~45605~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GEMLINE,GEMLINE,GEMDISP,PLD,45605,GEMLINE 1/2 HP CONTINUOUS FEED DISP,,135.000,0,127.750,61.800,60.000,60.000,60.000,60.000,60.000,28,D0.7725,28,D0.7725,0,,,129449838,N,,,03/22/2022,06/30/2022,N
1002~160~10619~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASF,GP1,10619,DURLINE COATED MIP ADPT W/STIFF,,32.380,0,82.510,33.351,32.380,32.380,32.380,32.380,32.380,28,GP24.34,28,GP24.34,0,,,132170235,N,,,12/01/2021,06/30/2022,N
1002~160~64633~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,WESTERN,WESTERN,WESTERN,RQ2,64633,WSTPOTY HP/HET ELONG ADA TOILET,,203.450,0,123.199,81.370,79.000,79.000,79.000,79.000,79.000,28,GP-23.22,28,GP-23.22,0,,,81155657,N,,,12/01/2021,06/30/2022,N
1008~160~3198~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,3198,AOSMTH WRRNTY EXT 4 YR PROMAX 10,,204.000,0,245.823,105.060,102.000,102.000,102.000,102.000,102.000,28,GP41.04,28,GP41.04,0,,,169606513,N,,,12/01/2021,06/30/2022,N
1008~160~2804~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,2804,AOSMTH BRNR ASSY NG GCV50 100 SRS,,194.000,0,221.623,99.910,97.000,97.000,97.000,97.000,97.000,28,GP28.84,28,GP28.84,0,,,140528387,N,,,12/01/2021,06/30/2022,N
1002~160~101499~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIVTECH,DIVTECH,DIVTECH,GA7,101499,DIVERS 1/4 HP 230V COND MOTOR,,123.520,0,87.975,49.409,47.970,47.970,47.970,47.970,47.970,1,$61.760,1,$61.760,61.76000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~1498905~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,RECSEAL,1498905,RECTORSEAL PRO-FIT 3/4IN-7/8IN,,21.012,0,14.894,8.405,8.160,8.160,8.160,8.160,8.160,5,GP30,5,GP30,0,,,142857143,N,,,12/01/2021,06/30/2022,N
1008~160~18477~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,18477,AOSMTH BRNR ASSY NG #39 ORIFICE,,183.000,0,210.160,94.245,91.500,91.500,91.500,91.500,91.500,28,GP34.0,28,GP34.0,0,,,151515152,N,,,12/01/2021,06/30/2022,N
1029~160~1422020~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILWTOOL,MTA,1422020,MILWTL MILWAUKEE 3/32 COBALT RED,,4.000,0,2.630,1.803,1.750,1.750,1.750,1.750,1.750,5,*1.6667,5,*1.6667,0,,,166670000,N,,,04/01/2022,06/30/2022,N
1002~160~1498921~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,RECSEAL,1498921,RECTORSEAL PRO-FIT 1/2IN TO 5/8IN,,39.732,0,28.163,15.893,15.430,15.430,15.430,15.430,15.430,5,GP30,5,GP30,0,,,142857143,N,,,12/01/2021,06/30/2022,N
1002~160~609743~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,609743,REHAU 1-1/2X1-1/2 CM EVERLOC BRS,,62.340,0,68.630,27.610,26.806,26.806,26.806,26.806,26.806,28,GP16.55,28,GP16.55,0,,,119832235,N,,,12/01/2021,06/30/2022,N
1039~160~66899~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,SELKGR,SELKGR,MSC REG & GRILLES,DR2,66899,SELKRK 24X16 RETURN FLTR GRILL,,177.950,0,58.171,31.055,30.150,30.150,30.150,30.150,30.150,5,*1.4491,5,*1.4491,0,,,144910000,N,,,04/01/2022,06/30/2022,N
1002~160~581024~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581024,REHAU 1X1 EVERLOC POLY ELL,,5.300,0,6.059,2.347,2.279,2.279,2.279,2.279,2.279,28,GP16.35,28,GP16.35,0,,,119545726,N,,,12/01/2021,06/30/2022,N
1029~160~GFORDMTR~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,,,,,GFORDMTR,,,0,0,0,0,0,0,0,0,0,5,D.75,5,D.75,0,,,133333333,N,,,04/01/2022,06/30/2022,N
1039~160~83215~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,MA6,83215,DIAL 1/4 HEAVY DUTY BRZ FLOAT VALVE,,15.941,0,19.090,6.376,6.190,6.190,6.190,6.190,6.190,28,D0.671525,28,D0.671525,0,,,148914784,N,,,03/22/2022,06/30/2022,N
1040~160~4205~19815,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AORESID,AORESID,AORESID ELEC,AOR,4205,AOSMTH RES ELEC 1-1.65KW 120V 10G,,774.560,0,605.000,376.000,376.000,376.000,376.000,376.000,376.000,1,$460.0000,1,$460.0000,460.00000,,,0,N,,,04/01/2022,06/30/2022,N
1032~160~61063~19815,,N,,1032,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,CMC,CMC,CMC,NW,61063,CMCMFG BLK MAMBA GLOVES XLARGE,,56.650,0,39.580,22.660,22.000,22.000,22.000,22.000,22.000,28,GP4.63,28,GP4.63,0,,,104854776,N,,,04/01/2022,06/30/2022,N
1008~160~176977~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,176977,AOSMTH GAS CNTRL VLV 3/4 100211942,,207.000,0,236.908,106.605,103.500,103.500,103.500,103.500,103.500,28,GP26.67,28,GP26.67,0,,,136369835,N,,,12/01/2021,06/30/2022,N
1002~160~581120~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581120,REHAU 1X3/4 EVERLOC POLY CPL,,5.050,0,5.778,2.237,2.172,2.172,2.172,2.172,2.172,28,GP16.92,28,GP16.92,0,,,120365912,N,,,12/01/2021,06/30/2022,N
1040~160~108707~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,MA,108707,DIAL DIGITAL CONTROLLER 115/230V,,80.118,0,72.490,32.043,31.110,31.110,31.110,31.110,31.110,28,D0.578312,28,D0.578312,0,,,172917041,N,,,03/22/2022,06/30/2022,N
1006~160~99511~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,EMERMTR,EMERMTR,FASTPART MOTOR,FQ3,99511,EMERSONMTR 1/2 TO 1/5 HP RESCUE,,67.260,0,112.120,69.278,67.260,67.260,67.260,67.260,67.260,28,GP36.95,28,GP36.95,0,,,158604282,N,,,12/01/2021,06/30/2022,N
1039~160~1306879~19808,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,LINESET,LINESET,LINESET,LINESET,1306879,MUELLR 1/4" X 3/8" X 25' W/ 1/2",,207.780,0,126.910,113.424,110.120,110.120,110.120,110.120,110.120,28,D0.85,28,D0.85,0,,,117647059,N,,,03/25/2022,06/30/2022,N
1002~160~105098~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,JBII,JBII,MSC HVAC TOOLS,TI,105098,JB-IND REVOLVER 4 VALVE MANIFOLD,,291.990,0,350.389,171.711,166.710,166.710,166.710,166.710,166.710,1,$214.640,1,$214.640,214.64000,,,0,N,,,04/11/2022,05/06/2022,N
1039~160~102945~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,INOVATE,INOVATE,MSC DRYER ACC,DPA,102945,INOVTE DRYERBOX F/2X4 NEW,,71.640,0,61.961,27.820,27.820,27.820,27.820,27.820,27.820,5,*1.6834,5,*1.6834,0,,,168340000,N,,,04/01/2022,06/30/2022,N
1002~160~48236~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,PVCPIPE,PVCPIPE,PVCPIPE SMALL,PP,48236,PVCPIPE 2X20 SCH40 PVC SOLID,,3.584,0,2.539,1.792,1.740,1.740,1.740,1.740,1.740,28,GP8.29,28,GP8.29,0,,,109039363,N,,,12/01/2021,06/30/2022,N
1029~160~1400~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILWTOOL ACC,MTA,1400,MILWTL 44-7/8 18TPI 3PK BI-MTL BAND,,26.600,25.200,13.990,12.360,12.000,12.000,12.000,12.000,12.000,5,*1.6667,5,*1.6667,0,,,166670000,N,,,04/01/2022,06/30/2022,N
1039~160~99350~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,SELKVENT,SELKVENT,SELKVENT,MP,99350,SELKRK 3 RV ROUND 12IN DBL WALL,,29.850,0,9.841,5.335,5.180,5.180,5.180,5.180,5.180,5,*1.4935,5,*1.4935,0,,,149350000,N,,,04/01/2022,06/30/2022,N
1002~160~1498888~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,RECSEAL,1498888,RECTORSEAL PRO-FIT 5/8INQUIK CNECT,,28.557,0,20.242,11.423,11.090,11.090,11.090,11.090,11.090,5,GP30,5,GP30,0,,,142857143,N,,,12/01/2021,06/30/2022,N
1029~160~944843~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,944843,MILWTL 12 TONGUE & GROOVE PLIERS,,26.700,23.000,18.900,12.566,12.200,12.200,12.200,12.200,12.200,5,*1.5385,5,*1.5385,0,,,153850000,N,,,04/01/2022,06/30/2022,N
1039~160~45700~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DELTA,DELTA,DELTA COM FCT,DF2,45700,DELTA CLASSIC 4 CNTRST LAV FCT 2 WB,,231.400,0,174.545,120.649,117.135,117.135,117.135,117.135,117.135,28,GP13.69,28,GP13.69,0,,,115861430,N,,,04/01/2022,06/30/2022,N
1002~160~13209~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,BERRYPLS,BERRYPLS,MSC TAPE,AR,13209,BERRYPLST 324A PRINTED FOIL TAPE,,35.432,0,33.270,14.173,13.760,13.760,13.760,13.760,13.760,1,$18.000,1,$18.000,18.00000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~843389~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MALCO,MALCO,MALCO,MALCO,843389,MALCO HEX DRV 1/4 5/16 CLEAN 4,,17.632,0,21.920,8.816,8.559,8.559,8.559,8.559,8.559,1,$11.890,1,$11.890,11.89000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~1498933~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,RECSEAL,1498933,RECTORSEAL PRO-FIT 1/2IN QUIK CNECT,,34.222,0,24.258,13.689,13.290,13.290,13.290,13.290,13.290,5,GP30,5,GP30,0,,,142857143,N,,,12/01/2021,06/30/2022,N
1039~160~52280~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,LINESET,LINESET,LINESETS,CT3,52280,CERROFLOW 3/8X3/4 3/8 50 PE LINESET,,425.230,0,248.050,113.877,110.560,110.560,110.560,110.560,110.560,28,GP34.1,28,GP34.1,0,,,151745068,N,,,04/01/2022,06/30/2022,N
1040~160~83008~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,83008,ESSICK SIDEDRAFT CHAMPION 4001 SD,,810.275,0,595.068,324.110,314.670,314.670,314.670,314.670,314.670,28,D0.680903,28,D0.680903,0,,,146863797,N,,,03/22/2022,06/30/2022,N
1029~160~2391~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW POW TOOL,MT,2391,MILWTL M12 PRO PEX EXPN TOOL CRDLS,,672.000,672.000,399.000,328.776,319.200,319.200,319.200,319.200,319.200,5,*1.1905,5,*1.1905,0,,,119050000,N,,,04/01/2022,06/30/2022,N
1002~160~101658~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,JBII,JBII,MSC HVAC TOOLS,TI,101658,JB-IND R-410A LCKG CAP 4-PK SHLD-P4,,35.108,0,42.133,15.162,14.720,14.720,14.720,14.720,14.720,1,$21.660,1,$21.660,21.66000,,,0,N,,,04/11/2022,05/06/2022,N
1006~160~82781~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,82781,ESSICK SIDE DRAFT CHAMPION 3000 SD,,645.424,0,474.004,258.170,250.650,250.650,250.650,250.650,250.650,28,GP42.45,28,GP42.45,0,,,173761946,N,,,12/01/2021,06/30/2022,N
1039~160~88461~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MAJESSTL,MAJESSTL,MSC HVAC FLAT SHTMTL,DPH,88461,MAJESTIC SHEETMETAL 24GA 48X120,,27.450,0,61.800,28.274,27.450,27.450,27.450,27.450,27.450,5,*2.2453,5,*2.2453,0,,,224530000,N,,,04/01/2022,06/30/2022,N
1002~160~1052388~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,1052388,REHAU 1 RAUPEX PIPE 20FT RED,,2.819,0,3.132,1.248,1.212,1.212,1.212,1.212,1.212,28,GP21.89,28,GP21.89,0,,,128024581,N,,,12/01/2021,06/30/2022,N
1100~160~843389~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MALCO,MALCO,MALCO,MALCO,843389,MALCO HEX DRV 1/4 5/16 CLEAN 4,,17.632,0,21.920,8.816,8.559,8.559,8.559,8.559,8.559,28,GP31.99,28,GP31.99,0,,,147037200,N,,,12/01/2021,06/30/2022,N
1008~160~100730~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,100730,AOSMTH CENTRAL CNTRL BOARD BTX BTH,,227.000,0,259.834,116.905,113.500,113.500,113.500,113.500,113.500,28,GP28.99,28,GP28.99,0,,,140825236,N,,,12/01/2021,06/30/2022,N
1075~160~45622~19633.2,,O,,1075,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,INSINK,INSINK,INSINK,DS,45622,INSINK BADGER 5 1/2HP GARBAGE,,187.800,187.800,127.098,91.881,89.205,89.205,89.205,89.205,89.205,,,,,,,,,N,5,$57.89,10/01/2021,12/31/2022,N
1040~160~107123~19815,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AORESID,AORESID,AORESID NG,AOQ,107123,AOSMTH NG 50 GAL 40K WH,,1369.900,0,819.000,665.000,665.000,665.000,665.000,665.000,665.000,1,$680.0000,1,$680.0000,680.00000,,,0,N,,,04/01/2022,06/30/2022,N
1008~160~3110~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,3110,AOSMTH FLUE SWITCH 100109935,,73.000,0,84.064,37.595,36.500,36.500,36.500,36.500,36.500,28,GP21.25,28,GP21.25,0,,,126984127,N,,,12/01/2021,06/30/2022,N
